id,split,wall_num,total_length,best_frame_deg,mean_residual_deg,max_residual_deg,max_adjacent_deviation_deg,non90_corner_count,atlanta_candidate,reason
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,test,8,19.177626,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,test,10,18.330974,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,test,4,10.783285,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5,test,4,8.133806,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d,test,4,22.501501,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,test,4,9.912120,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,test,12,44.118384,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,test,12,38.560167,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,test,10,28.212717,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,test,8,26.177740,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,test,8,31.054123,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,test,4,8.380546,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,test,4,21.487602,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,test,12,28.897520,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,test,14,40.912717,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,test,8,35.030101,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,test,18,37.964085,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,test,4,9.938823,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f,test,4,21.889381,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,test,6,30.652402,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,test,4,11.630085,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,test,12,24.126827,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,test,12,26.543643,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,test,6,25.960019,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,test,4,6.526578,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,test,4,11.973088,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,test,8,16.954352,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,test,6,34.070328,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,test,6,27.097280,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,test,8,11.643273,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,test,4,10.718569,0.000,0.000,0.000,0.000,0,0,Manhattan-like
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,test,6,23.644770,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,test,4,5.662780,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,test,4,16.713660,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,test,4,38.893748,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_0a84204ae666476f97095e784a772323,test,4,12.197613,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,test,12,20.220673,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,test,12,20.538202,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0,test,4,4.873569,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,test,4,9.273780,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,test,4,5.500320,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,test,4,10.774520,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,test,4,8.385678,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,test,4,11.727461,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_4350d36797324601adba7351d09602d2,test,4,5.753186,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,test,4,16.678954,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,test,4,16.508385,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,test,6,10.491531,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,test,12,14.096975,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,test,4,11.243620,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28,test,4,8.514481,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,test,4,11.322045,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,test,4,15.760313,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,test,14,21.068116,0.000,0.000,0.000,0.000,0,0,Manhattan-like
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,test,4,19.670703,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,test,4,27.105323,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,test,6,22.715617,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,test,4,26.841739,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,test,4,25.065415,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_071ca188c1b7423c947607cc794e9f72,test,4,4.454272,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,test,8,10.555649,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,test,4,15.979727,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,test,6,17.985681,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,test,4,26.142745,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58,test,6,21.427595,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,test,4,18.762189,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,test,4,25.609773,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb,test,4,12.819863,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,test,4,15.972647,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,test,4,11.322519,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0,test,4,12.146034,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304,test,4,29.309298,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,test,10,21.503680,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,test,6,23.693848,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,test,4,25.801127,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,test,8,11.927741,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_3c97da43516341758224453830954124,test,4,4.448871,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,test,4,18.478984,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,test,8,17.514057,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,test,8,11.291880,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,test,10,21.481769,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_5dd7b4cf99584011ac17b25d45c6197c,test,4,6.746689,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b,test,6,21.336820,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,test,6,21.305811,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,test,6,20.331703,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,test,4,9.845771,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,test,10,17.197875,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,test,4,11.251907,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,test,10,34.601058,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,test,8,11.911766,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,test,4,11.784981,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,test,4,4.497104,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,test,4,6.066442,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196,test,4,8.202549,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,test,6,26.753118,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,test,10,21.633086,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,test,6,7.710300,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,test,6,25.937922,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,test,6,20.649163,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,test,4,25.638084,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26,test,4,8.787175,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,test,8,11.403974,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,test,4,15.782007,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,test,4,5.871337,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,test,8,21.346280,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,test,8,32.494870,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,test,8,17.085097,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,test,4,26.304249,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,test,8,14.608439,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,test,6,21.879225,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,test,4,5.212882,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,test,8,30.935580,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,test,6,26.551210,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,test,10,20.300081,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,test,10,20.963205,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,test,4,5.972821,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,test,4,9.526691,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,test,4,11.239132,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,test,4,8.880149,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,test,6,20.724759,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,test,10,20.709822,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,test,10,21.656821,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,test,6,20.988226,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,test,6,17.707868,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,test,4,14.210246,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,test,10,32.942126,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,test,4,16.897403,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,test,4,11.284458,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28,test,4,13.528613,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,test,4,8.047191,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a,test,4,4.651630,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,test,4,4.556988,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,test,4,15.505969,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,test,4,16.841803,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,test,4,16.799327,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,test,6,20.515371,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,test,4,5.901220,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,test,8,17.053442,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,test,8,13.538954,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,test,8,14.208263,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,test,6,18.222741,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,test,4,16.219665,0.000,0.000,0.000,0.000,0,0,Manhattan-like
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,test,14,27.852821,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,test,4,25.931253,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,test,8,16.193827,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,test,8,22.388142,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,test,4,16.582002,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,test,4,17.024305,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,test,4,7.295754,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,test,4,18.290450,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,test,4,17.274072,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,test,4,18.042047,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,test,6,17.321678,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,test,4,22.667377,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,test,4,22.559687,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,test,4,7.188789,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,test,4,8.234026,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,test,4,16.885544,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,test,4,24.595055,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,test,4,22.080550,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,test,4,15.595603,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_36f4749077674307bce31998171e96ef,test,6,20.030288,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,test,4,7.107062,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,test,4,12.288483,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,test,8,22.182043,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,test,4,24.463367,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,test,4,29.813185,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,test,8,17.300299,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,test,6,16.993698,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,test,4,24.636443,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,test,8,16.630709,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,test,8,22.939446,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,test,4,24.519266,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,test,4,23.667755,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,test,4,25.164352,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,test,4,6.128995,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,test,10,26.973956,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,test,4,17.811390,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,test,4,12.666752,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,test,6,13.543159,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,test,4,15.634617,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,test,4,8.607148,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_77962388887942148ee65c2892600e02,test,4,16.698764,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,test,4,25.233405,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,test,4,9.318657,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,test,4,10.683504,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,test,4,16.319513,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,test,4,16.790549,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,test,6,18.769062,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,test,4,22.101657,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,test,4,7.687348,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,test,4,9.436260,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,test,4,7.957613,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,test,8,19.327064,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,test,4,8.860741,0.000,0.000,0.000,0.000,0,0,Manhattan-like
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,test,8,17.434931,0.000,0.000,0.000,0.000,0,0,Manhattan-like
